OrderID,Quantity,Sales,Discount,Profit,ProductID
CA-2016-136301,2,28.28,0.0,16.968,831
CA-2016-136301,3,4912.59,0.0,2947.554,1729
US-2016-114013,2,386.68,0.3,232.00799999999998,438
US-2016-114013,5,379.96,0.2,227.97599999999997,139
US-2016-114013,3,539.91,0.4,323.94599999999997,819
US-2016-114013,5,41.24,0.2,24.744,971
US-2016-114013,1,51.897,0.7,31.138199999999998,1033
US-2016-114013,5,552.56,0.2,331.53599999999994,324
US-2016-114013,5,23.16,0.7,13.895999999999999,1363
US-2016-114013,2,126.08,0.2,75.648,1778
US-2016-114013,3,449.1,0.7,269.46,842
US-2016-114013,3,449.1,0.7,269.46,1502
CA-2016-130393,5,248.43,0.3,149.058,113
CA-2016-130393,4,11.648,0.8,6.9887999999999995,1218
CA-2016-130393,2,85.246,0.3,51.1476,1624
CA-2016-143805,7,2104.55,0.0,1262.73,1505
CA-2016-143805,5,40.7,0.0,24.42,1191
CA-2016-118969,6,54.792,0.7,32.8752,687
CA-2016-129714,1,6.79,0.0,4.074,1496
CA-2016-129714,2,24.56,0.0,14.735999999999999,110
CA-2016-129714,2,24.56,0.0,14.735999999999999,703
CA-2016-129714,1,3.048,0.2,1.8288,1715
CA-2016-129714,4,4355.168,0.2,2613.1007999999997,807
CA-2016-124583,1,12.78,0.0,7.667999999999999,820
CA-2016-132990,2,19.312,0.2,11.587200000000001,1021
CA-2016-132990,2,19.312,0.2,11.587200000000001,1031
CA-2016-139997,5,1499.95,0.0,899.97,371
CA-2016-102813,5,528.43,0.3,317.05799999999994,980
CA-2016-102813,8,41.472,0.2,24.8832,618
CA-2016-104983,5,123.92,0.2,74.352,1336
CA-2016-166674,3,59.52,0.0,35.712,433
CA-2016-166674,3,161.94,0.0,97.164,1607
CA-2016-166674,6,263.88,0.0,158.328,370
CA-2016-166674,3,30.48,0.0,18.288,745
CA-2016-166674,3,9.84,0.0,5.904,1779
CA-2016-166674,4,35.12,0.0,21.072,1609
CA-2016-162222,3,10.272,0.2,6.1632,1161
CA-2016-120005,3,25.35,0.0,15.21,1350
CA-2016-120005,3,35.28,0.0,21.168,1528
CA-2016-164483,2,17.456,0.2,10.4736,259
US-2016-140809,5,56.45,0.0,33.87,777
CA-2016-168032,4,1439.968,0.2,863.9808,1780
CA-2016-168032,3,1.728,0.8,1.0368,443
CA-2016-168032,3,626.1,0.5,375.66,229
CA-2015-109470,3,94.74,0.0,56.843999999999994,917
CA-2015-109470,4,60.64,0.0,36.384,1526
CA-2015-109470,5,76.3,0.0,45.779999999999994,357
CA-2015-109470,12,364.8,0.0,218.88,389
CA-2015-135580,3,68.52,0.0,41.111999999999995,1655
CA-2015-135580,3,74.94,0.0,44.964,847
CA-2015-135580,6,2548.56,0.2,1529.136,1736
CA-2015-135580,3,271.44,0.0,162.864,1402
CA-2015-135580,3,287.88,0.2,172.72799999999998,1217
CA-2016-119025,9,490.32,0.0,294.192,487
CA-2016-102456,3,170.88,0.0,102.52799999999999,666
CA-2016-165015,5,46.72,0.2,28.032,913
CA-2016-166485,2,16.496,0.2,9.897599999999999,971
CA-2016-101448,3,56.82,0.0,34.092,288
CA-2016-144400,3,57.576,0.2,34.5456,242
CA-2016-128706,2,16.192,0.6,9.7152,339
CA-2016-139010,1,12.99,0.0,7.794,320
CA-2016-139010,4,18.56,0.2,11.136,195
CA-2016-139010,5,449.15,0.0,269.48999999999995,394
CA-2016-139010,7,31.248,0.2,18.7488,1599
US-2016-168410,5,68.95,0.0,41.37,517
US-2016-168410,3,296.37,0.0,177.822,876
US-2016-168410,2,39.98,0.0,23.987999999999996,625
US-2016-143280,5,445.96,0.2,267.57599999999996,1781
US-2016-143280,1,36.24,0.0,21.744,1682
US-2016-143280,3,10.65,0.0,6.39,695
US-2016-139262,3,3.762,0.7,2.2572,1547
US-2016-139262,2,34.86,0.7,20.916,741
US-2016-139262,2,34.86,0.7,20.916,1427
US-2016-139262,3,432.456,0.2,259.4736,928
CA-2016-123274,2,44.46,0.0,26.676,634
CA-2016-123274,3,242.94,0.0,145.76399999999998,13
CA-2016-101630,3,8.67,0.0,5.202,1782
CA-2016-101630,3,25.71,0.0,15.426,200
CA-2016-108105,4,318.08,0.0,190.84799999999998,1614
CA-2016-108105,1,5.8,0.0,3.48,1041
US-2016-162859,3,398.352,0.2,239.01119999999997,498
US-2016-162859,4,8.72,0.0,5.232,1011
CA-2016-106460,2,70.88,0.0,42.528,1396
CA-2016-121447,7,135.8,0.0,81.48,500
CA-2016-168956,6,92.064,0.8,55.23839999999999,1730
CA-2016-168956,4,6.976,0.2,4.1856,1011
CA-2016-168956,3,62.958,0.3,37.7748,1554
CA-2016-168956,1,5.184,0.2,3.1104,931
CA-2016-134138,2,227.96,0.0,136.776,859
CA-2016-105781,3,326.646,0.1,195.98760000000001,671
CA-2016-105781,3,89.97,0.0,53.982,996
CA-2016-146150,7,264.18,0.0,158.508,1660
CA-2016-112942,3,146.82,0.0,88.092,616
CA-2016-134334,1,4.77,0.0,2.8619999999999997,386
CA-2016-134334,3,7.98,0.0,4.788,850
CA-2016-134334,3,550.431,0.3,330.2586,840
CA-2016-134334,6,10.56,0.0,6.336,1242
CA-2016-157686,4,194.848,0.2,116.9088,70
CA-2016-157686,4,194.848,0.2,116.9088,712
CA-2016-155992,2,69.9,0.0,41.940000000000005,1012
CA-2016-155992,5,41.85,0.0,25.11,950
CA-2016-116540,1,1.81,0.0,1.086,1435
CA-2016-116540,2,8.26,0.0,4.9559999999999995,1356
US-2016-158680,1,2.496,0.2,1.4976,321
CA-2016-146836,3,44.94,0.0,26.964,1240
CA-2016-146836,3,45.576,0.2,27.3456,1397
CA-2016-147970,3,15.552,0.2,9.331199999999999,1771
CA-2015-158792,5,22.2,0.0,13.319999999999999,1783
CA-2015-139780,8,116.4,0.0,69.84,1784
CA-2016-153661,9,305.01,0.0,183.006,523
CA-2016-153661,2,50.784,0.2,30.470399999999998,1509
CA-2016-153661,9,26.01,0.0,15.606,929
US-2016-166660,4,435.168,0.2,261.1008,892
US-2016-166660,1,48.58,0.0,29.147999999999996,151
US-2016-155180,4,26.336,0.2,15.801599999999999,1537
CA-2016-113656,7,59.99,0.0,35.994,414
CA-2016-111010,6,7.56,0.0,4.536,14
US-2016-135923,8,14.272,0.2,8.5632,1691
US-2016-135923,4,451.136,0.2,270.6816,465
US-2016-135923,4,451.136,0.2,270.6816,1314
US-2016-135923,4,64.864,0.2,38.9184,418
CA-2016-138079,5,109.9,0.0,65.94,260
CA-2016-125850,3,44.4,0.0,26.639999999999997,187
CA-2016-125850,5,20.65,0.0,12.389999999999999,1278
CA-2016-146437,2,39.68,0.0,23.808,433
CA-2016-168046,5,43.12,0.2,25.871999999999996,1192
CA-2016-168046,3,313.722,0.4,188.23319999999998,1172
CA-2016-168046,1,45.98,0.0,27.587999999999997,1253
CA-2016-168046,7,428.68,0.0,257.20799999999997,1621
CA-2016-153346,3,9.21,0.0,5.526000000000001,314
CA-2016-153346,5,18.0,0.0,10.799999999999999,1106
CA-2016-146318,2,12.96,0.0,7.776,833
CA-2016-148208,4,110.376,0.4,66.2256,896
CA-2016-148208,3,55.176,0.2,33.1056,1196
US-2016-165505,2,99.98,0.0,59.988,352
US-2016-165505,6,8.04,0.0,4.823999999999999,1785
US-2016-165505,13,1564.29,0.0,938.574,170
CA-2016-109407,4,31.36,0.0,18.816,1440
US-2016-167339,2,153.568,0.2,92.1408,773
US-2016-167339,7,1013.488,0.2,608.0928,479
CA-2016-116736,3,322.59,0.0,193.55399999999997,420
CA-2016-116736,3,322.59,0.0,193.55399999999997,470
CA-2016-116736,1,29.99,0.0,17.994,996
CA-2016-116736,3,371.97,0.0,223.18200000000002,663
CA-2016-116736,3,371.97,0.0,223.18200000000002,1169
CA-2016-106558,4,316.0,0.0,189.6,771
CA-2016-137848,4,16.52,0.0,9.911999999999999,762
CA-2016-137848,9,60.12,0.0,36.071999999999996,40
CA-2016-137848,3,49.536,0.2,29.7216,1201
CA-2016-121755,2,11.648,0.2,6.9887999999999995,1105
CA-2016-121755,3,90.57,0.0,54.34199999999999,1236
CA-2016-133368,2,89.568,0.2,53.7408,801
CA-2016-133368,8,315.776,0.2,189.4656,1143
CA-2016-152072,2,52.34,0.0,31.404,1409
CA-2016-152072,2,4.66,0.0,2.796,451
CA-2016-152072,3,254.97,0.0,152.982,121
CA-2016-166912,2,81.98,0.0,49.188,672
CA-2016-140746,1,181.797,0.3,109.0782,81
CA-2016-127698,9,863.928,0.2,518.3568,637
US-2016-155768,2,31.96,0.0,19.176,675
US-2016-155768,1,47.9,0.0,28.74,673
US-2016-155768,3,1112.94,0.0,667.764,1737
US-2016-155768,3,22.92,0.0,13.752,304
CA-2016-111794,3,79.512,0.2,47.7072,421
CA-2016-111794,3,79.512,0.2,47.7072,570
CA-2016-111794,1,28.352,0.2,17.0112,428
CA-2016-155978,2,1039.728,0.2,623.8368,981
CA-2016-155978,2,45.96,0.0,27.576,1577
CA-2016-152163,2,14.2,0.0,8.52,1014
CA-2016-152163,2,12.96,0.0,7.776,270
CA-2016-152163,2,58.34,0.0,35.004,144
US-2016-126431,1,30.53,0.0,18.318,1580
US-2016-126431,3,30.84,0.0,18.503999999999998,1786
US-2016-126431,9,75.06,0.0,45.036,1158
US-2015-163783,3,12.672,0.2,7.6032,925
CA-2015-148859,2,24.816,0.2,14.889599999999998,989
CA-2015-148859,2,24.816,0.2,14.889599999999998,1178
CA-2015-153717,2,73.98,0.0,44.388,756
CA-2015-153717,1,160.98,0.0,96.588,828
CA-2015-153717,3,17.34,0.0,10.404,297
CA-2015-153717,1,3.28,0.0,1.9679999999999997,922
CA-2015-117415,9,113.328,0.2,67.9968,1417
CA-2015-117415,3,532.3992,0.32,319.43951999999996,1066
CA-2015-117415,3,212.058,0.3,127.23479999999999,1255
CA-2015-117415,4,371.168,0.2,222.7008,1787
CA-2015-119697,2,54.384,0.2,32.6304,984
CA-2015-134782,2,105.42,0.0,63.251999999999995,1745
CA-2015-165085,5,28.9,0.0,17.34,1268
CA-2015-165085,2,355.96,0.0,213.576,1519
CA-2015-148376,2,106.96,0.0,64.17599999999999,1307
CA-2015-148376,7,21.56,0.0,12.935999999999998,1367
CA-2015-144288,4,9.216,0.2,5.529599999999999,1418
CA-2015-144288,2,10.368,0.2,6.2208,100
CA-2015-119550,3,275.058,0.3,165.0348,1468
CA-2015-101889,9,1548.99,0.4,929.394,477
CA-2015-101889,3,19.872,0.2,11.9232,1220
CA-2015-103870,3,4.728,0.2,2.8367999999999998,662
CA-2015-103870,3,53.352,0.2,32.011199999999995,1588
CA-2015-103870,2,131.104,0.2,78.6624,1685
CA-2015-103870,3,22.512,0.2,13.5072,1545
CA-2015-103870,7,72.744,0.2,43.6464,320
CA-2015-130113,2,323.1,0.0,193.86,1078
CA-2015-130113,9,668.16,0.2,400.89599999999996,767
CA-2015-151589,4,195.64,0.0,117.38399999999999,1040
CA-2015-151589,2,239.9,0.0,143.94,1217
CA-2015-111073,1,51.588,0.4,30.9528,753
CA-2015-111780,5,1199.96,0.2,719.976,1261
CA-2015-111780,3,12.6,0.0,7.56,1294
CA-2015-111780,3,17.94,0.0,10.764000000000001,817
CA-2015-124933,6,212.64,0.0,127.58399999999999,882
CA-2015-113152,2,843.9,0.0,506.34,663
CA-2015-113152,2,843.9,0.0,506.34,1169
CA-2015-113152,2,449.568,0.2,269.7408,1262
US-2015-128587,2,9.68,0.0,5.808,1744
US-2015-128587,7,4899.93,0.0,2939.958,1698
CA-2015-120103,7,106.232,0.2,63.7392,667
CA-2015-120103,2,111.984,0.2,67.1904,1048
CA-2015-120103,2,7.712,0.2,4.627199999999999,764
US-2015-147739,4,547.136,0.2,328.28159999999997,629
CA-2015-158456,4,19.936,0.2,11.961599999999999,206
CA-2015-158456,4,45.92,0.0,27.552,622
CA-2015-155145,8,7.92,0.0,4.752,329
CA-2015-143980,2,414.96,0.0,248.97599999999997,442
CA-2015-144890,2,9.96,0.0,5.976,1386
US-2015-103471,7,590.058,0.7,354.03479999999996,1262
US-2015-103471,3,14.04,0.2,8.424,1374
CA-2015-135538,4,883.84,0.2,530.304,438
CA-2015-169397,2,5.584,0.2,3.3503999999999996,4
CA-2015-169397,6,22.704,0.2,13.6224,1650
CA-2015-169397,4,19.776,0.7,11.865599999999999,1319
CA-2015-169397,4,72.704,0.2,43.62239999999999,96
CA-2015-169397,4,479.988,0.7,287.9928,842
CA-2015-169397,4,479.988,0.7,287.9928,1502
CA-2015-169397,2,27.168,0.2,16.3008,23
CA-2015-153612,4,17.12,0.0,10.272,564
CA-2015-112375,6,50.88,0.2,30.528,65
CA-2015-112375,2,27.312,0.2,16.3872,1632
US-2015-136749,6,275.88,0.0,165.528,1253
US-2015-136749,5,157.9,0.0,94.74,917
CA-2015-124653,7,132.79,0.0,79.67399999999999,109
CA-2015-124653,2,12.96,0.0,7.776,1445
CA-2015-124653,7,21.56,0.0,12.935999999999998,415
CA-2015-117828,4,194.32,0.0,116.59199999999998,727
CA-2015-154284,2,600.53,0.3,360.318,1788
CA-2015-154284,2,59.904,0.2,35.9424,1448
CA-2015-154284,8,637.44,0.2,382.464,1789
CA-2015-154284,3,51.756,0.6,31.0536,346
CA-2015-158148,3,36.27,0.0,21.762,903
US-2015-123218,2,159.984,0.2,95.99040000000001,1653
US-2015-123218,4,255.968,0.2,153.58079999999998,408
US-2015-123218,3,359.058,0.3,215.4348,1305
CA-2015-127019,7,60.984,0.2,36.5904,617
CA-2015-153038,8,55.936,0.2,33.5616,196
CA-2015-153038,8,18.432,0.2,11.059199999999999,1790
CA-2015-153038,5,20.32,0.2,12.192,1051
CA-2015-141754,2,11.696,0.2,7.0176,1173
CA-2015-158918,4,17.12,0.0,10.272,1714
US-2015-120712,4,88.8,0.2,53.279999999999994,1791
CA-2015-154144,1,55.48,0.0,33.288,358
US-2015-126214,13,1618.37,0.0,971.0219999999999,247
US-2015-126214,1,99.6,0.0,59.75999999999999,1789
CA-2015-157084,5,675.96,0.2,405.576,1792
CA-2015-157084,3,1265.85,0.0,759.5099999999999,663
CA-2015-157084,3,1265.85,0.0,759.5099999999999,1169
CA-2015-165414,3,47.976,0.2,28.7856,1290
CA-2015-154795,1,7.92,0.2,4.752,796
CA-2015-154795,2,14.368,0.2,8.6208,1634
US-2015-134558,5,29.9,0.0,17.939999999999998,1525
US-2015-134558,9,2249.91,0.0,1349.946,1412
US-2015-134558,4,1053.164,0.3,631.8983999999999,202
US-2015-120161,9,646.776,0.2,388.06559999999996,394
US-2015-110261,3,158.376,0.2,95.0256,1108
CA-2015-109113,2,25.488,0.2,15.2928,1696
CA-2015-161795,2,3.008,0.2,1.8048,717
CA-2015-157287,2,33.568,0.2,20.1408,1205
CA-2015-157287,7,422.625,0.3,253.575,33
CA-2015-109638,4,103.92,0.0,62.352,1229
CA-2015-109638,9,899.91,0.0,539.9459999999999,696
CA-2015-109638,3,51.312,0.2,30.7872,1166
CA-2015-107468,2,6.848,0.2,4.1088,790
US-2015-129637,1,180.016,0.2,108.00959999999999,293
US-2015-129637,2,41.552,0.6,24.9312,1625
US-2015-129637,5,13.12,0.2,7.871999999999999,1079
CA-2015-115399,3,6.912,0.2,4.1472,1418
CA-2015-100685,2,7.04,0.0,4.224,1462
CA-2015-100685,4,5.04,0.0,3.024,14
CA-2015-100685,3,116.28,0.0,69.768,1140
CA-2015-137071,2,100.8,0.2,60.48,1109
CA-2015-127453,3,434.352,0.2,260.6112,365
CA-2015-127453,2,3.552,0.2,2.1311999999999998,830
CA-2015-127453,4,88.832,0.2,53.29919999999999,1793
CA-2015-139962,3,19.44,0.0,11.664,599
CA-2015-139962,2,37.88,0.0,22.728,288
CA-2015-150308,3,246.168,0.2,147.7008,781
CA-2015-137225,1,3.28,0.0,1.9679999999999997,1195
CA-2015-146696,2,8.096,0.2,4.8576,930
CA-2015-162544,1,4.98,0.0,2.988,1794
CA-2015-134117,5,204.85,0.0,122.91,1180
CA-2015-134117,2,135.984,0.2,81.5904,303
CA-2015-134117,5,16.4,0.0,9.839999999999998,1195
CA-2015-134117,2,92.96,0.2,55.775999999999996,741
CA-2015-134117,2,92.96,0.2,55.775999999999996,1427
CA-2015-126347,2,50.0,0.0,30.0,1207
US-2015-137960,1,166.24,0.0,99.744,1170
CA-2015-147830,6,2025.36,0.2,1215.216,663
CA-2015-147830,6,2025.36,0.2,1215.216,1169
CA-2015-147830,2,1799.994,0.7,1079.9964,1507
CA-2015-147830,2,101.988,0.4,61.1928,303
CA-2015-147830,7,262.864,0.2,157.71839999999997,235
CA-2015-147830,7,262.864,0.2,157.71839999999997,1762
US-2015-137533,4,20.736,0.2,12.4416,707
CA-2015-125066,2,6.16,0.0,3.6959999999999997,944
CA-2015-125066,2,56.3,0.0,33.779999999999994,604
CA-2015-130253,3,15.24,0.0,9.144,178
CA-2015-114048,3,29.22,0.0,17.532,1338
CA-2015-148250,2,12.96,0.0,7.776,189
CA-2015-148250,4,134.48,0.0,80.68799999999999,714
US-2015-138121,4,29.52,0.0,17.712,175
US-2015-138121,3,302.94,0.0,181.76399999999998,167
US-2015-138121,2,142.36,0.0,85.41600000000001,298
US-2015-138121,9,546.66,0.0,327.996,164
US-2015-138121,3,212.13,0.0,127.27799999999999,1431
CA-2015-129042,3,8.22,0.0,4.932,803
CA-2015-134082,4,110.528,0.2,66.3168,463
CA-2015-154620,2,348.928,0.2,209.3568,511
CA-2015-119592,2,3.76,0.0,2.256,1497
CA-2015-123232,4,319.968,0.2,191.98080000000002,1337
CA-2015-121650,2,3.9,0.0,2.34,1358
CA-2015-121650,2,3.9,0.0,2.34,1795
CA-2015-121650,2,801.96,0.0,481.176,1692
CA-2015-121650,2,191.96,0.0,115.176,773
CA-2015-121650,1,2.61,0.0,1.5659999999999998,636
US-2015-168732,1,1.78,0.0,1.068,1224
US-2015-168732,4,25.92,0.0,15.552,618
US-2015-168732,6,101.94,0.0,61.163999999999994,1185
US-2015-167220,4,22.368,0.2,13.420799999999998,1114
CA-2015-104346,5,13.12,0.2,7.871999999999999,1796
CA-2015-104346,4,69.576,0.7,41.745599999999996,1584
CA-2015-104346,3,4.224,0.2,2.5344,1422
CA-2015-104346,4,58.08,0.2,34.848,1797
CA-2015-104346,9,52.416,0.2,31.449599999999997,1390
CA-2015-104346,5,54.92,0.2,32.952,53
CA-2015-104346,5,54.92,0.2,32.952,204
CA-2015-104346,5,364.95,0.5,218.97,638
CA-2015-104346,3,85.056,0.2,51.0336,1293
CA-2015-104346,3,85.056,0.2,51.0336,1798
CA-2015-104346,3,27.696,0.2,16.6176,1231
US-2015-138093,9,27.36,0.0,16.416,1093
US-2015-138093,5,44.75,0.0,26.849999999999998,25
US-2015-138093,1,134.99,0.0,80.994,1167
US-2015-138093,5,26.4,0.0,15.839999999999998,1080
US-2015-138093,3,542.94,0.0,325.764,479
CA-2015-155586,1,2.21,0.0,1.3259999999999998,997
CA-2015-155586,4,15.52,0.0,9.312,1490
CA-2015-155586,4,36.44,0.0,21.863999999999997,1213
CA-2015-134075,3,166.5,0.0,99.89999999999999,1296
CA-2015-134075,2,360.38,0.0,216.22799999999998,928
CA-2015-112823,2,25.488,0.2,15.2928,1249
CA-2015-112823,2,25.488,0.2,15.2928,1799
CA-2015-141593,2,55.264,0.2,33.1584,1472
CA-2015-141593,1,6.48,0.0,3.888,1214
CA-2015-141593,3,34.248,0.2,20.548799999999996,1567
CA-2015-141593,2,273.568,0.2,164.14079999999998,571
CA-2015-125423,2,9.96,0.0,5.976,1097
CA-2015-145065,2,7.86,0.0,4.716,1514
CA-2015-145065,2,24.448,0.2,14.6688,1640
US-2015-120572,2,12.828,0.7,7.6968,1166
CA-2015-157770,3,494.376,0.2,296.62559999999996,1713
CA-2015-157770,3,494.376,0.2,296.62559999999996,1726
CA-2015-157770,5,29.2,0.2,17.52,214
CA-2015-157770,5,248.85,0.0,149.31,1206
CA-2015-157770,1,36.24,0.0,21.744,1682
CA-2015-115693,2,56.3,0.0,33.779999999999994,604
CA-2015-106208,7,53.088,0.8,31.8528,1674
CA-2015-127481,5,32.4,0.0,19.439999999999998,1073
CA-2015-127481,2,97.88,0.0,58.727999999999994,332
CA-2015-127481,2,97.88,0.0,58.727999999999994,1428
CA-2015-110870,6,299.94,0.0,179.964,352
CA-2015-110870,7,25.76,0.0,15.456,546
CA-2015-106362,3,10.332,0.7,6.1992,1311
CA-2015-127502,2,5.76,0.0,3.456,491
CA-2015-135853,11,175.23,0.0,105.13799999999999,1696
CA-2015-135853,1,125.99,0.0,75.594,1316
CA-2015-135853,2,23.0,0.0,13.799999999999999,870
CA-2015-143490,9,120.15,0.0,72.09,1800
CA-2015-143490,2,219.184,0.2,131.5104,90
CA-2015-135272,4,79.92,0.0,47.952,1030
CA-2015-157035,3,34.02,0.0,20.412000000000003,112
US-2015-149692,7,2.772,0.8,1.6631999999999998,45
CA-2015-150560,2,196.62,0.0,117.972,1003
CA-2015-129532,2,221.96,0.0,133.176,1646
CA-2015-129532,4,236.0,0.0,141.6,1666
CA-2015-156118,3,15.696,0.2,9.4176,1687
CA-2015-153220,5,15.7,0.0,9.42,1365
CA-2015-113628,5,11.76,0.2,7.056,117
CA-2015-113628,2,5.238,0.7,3.1428000000000003,101
CA-2015-113628,3,4.662,0.7,2.7971999999999997,816
CA-2015-113628,5,523.92,0.2,314.352,959
CA-2015-113628,1,100.792,0.2,60.4752,932
CA-2015-113628,3,146.136,0.2,87.68159999999999,1624
CA-2015-154886,2,119.9,0.0,71.94,1801
US-2015-151407,4,263.96,0.0,158.37599999999998,1271
CA-2015-162964,1,64.784,0.2,38.870400000000004,794
CA-2015-162964,3,15.552,0.2,9.331199999999999,1699
CA-2015-162964,7,223.888,0.2,134.3328,481
CA-2015-163181,3,23.64,0.2,14.184,1442
CA-2015-163181,2,84.784,0.2,50.870400000000004,1733
CA-2015-163181,5,64.96,0.6,38.97599999999999,1168
CA-2015-163181,10,32.06,0.8,19.236,1279
CA-2015-163181,2,177.648,0.2,106.58879999999999,837
CA-2015-163181,3,287.91,0.4,172.746,1728
US-2015-153283,2,15.56,0.0,9.336,970
CA-2015-117086,5,4404.9,0.0,2642.9399999999996,937
CA-2015-102281,4,899.136,0.2,539.4816,1262
CA-2015-102281,6,71.76,0.0,43.056000000000004,788
CA-2015-102281,8,51.84,0.0,31.104,690
CA-2015-102281,3,626.352,0.2,375.8112,1066
CA-2015-102281,5,19.9,0.0,11.94,768
CA-2015-159786,1,209.67,0.4,125.80199999999999,1433
CA-2015-134747,3,135.72,0.0,81.432,61
CA-2015-134747,2,12.56,0.0,7.536,1461
CA-2015-134747,4,263.96,0.0,158.37599999999998,1108
CA-2015-168529,5,145.9,0.0,87.54,708
CA-2015-124107,5,619.95,0.0,371.97,663
CA-2015-124107,5,619.95,0.0,371.97,1169
CA-2015-124107,3,29.16,0.0,17.496,1520
CA-2015-124107,7,57.96,0.0,34.775999999999996,1220
CA-2015-124107,3,29.403,0.1,17.6418,617
CA-2015-142993,2,17.9,0.0,10.739999999999998,181
CA-2015-142993,2,81.96,0.0,49.175999999999995,1055
CA-2015-132388,3,362.136,0.2,217.2816,612
CA-2015-132388,3,31.05,0.0,18.63,1353
CA-2015-110744,7,671.93,0.0,403.15799999999996,615
CA-2015-138002,2,6.096,0.2,3.6576,1715
CA-2015-138002,3,191.82,0.0,115.092,1721
CA-2015-166464,2,479.984,0.2,287.99039999999997,371
CA-2015-166464,4,12.6,0.0,7.56,1086
CA-2015-102015,2,9.26,0.0,5.556,1352
CA-2015-102015,2,105.98,0.0,63.588,1733
CA-2015-102015,1,1.24,0.0,0.744,1266
CA-2015-102015,2,20.7,0.0,12.42,856
CA-2015-102015,5,28.9,0.0,17.34,955
CA-2015-102015,1,27.18,0.0,16.308,941
CA-2015-117772,6,353.88,0.0,212.328,1203
US-2015-109015,1,8.39,0.0,5.034,447
US-2015-109015,2,337.98,0.0,202.788,1792
CA-2015-135510,4,67.96,0.0,40.775999999999996,533
CA-2015-126186,4,24.64,0.2,14.783999999999999,1731
CA-2015-164084,3,70.26,0.0,42.156,1550
CA-2015-164084,5,90.0,0.0,54.0,864
CA-2015-164084,2,6.096,0.2,3.6576,161
CA-2015-164084,2,481.176,0.4,288.7056,1692
CA-2015-164084,4,7.24,0.0,4.344,60
CA-2015-169572,9,46.62,0.0,27.971999999999998,816
CA-2015-128993,2,21.98,0.0,13.188,1592
CA-2015-131338,2,307.98,0.0,184.788,880
CA-2015-131338,9,382.806,0.4,229.68359999999998,799
CA-2015-131338,2,41.96,0.0,25.176,1273
CA-2015-131338,2,1217.568,0.2,730.5408,436
CA-2015-131338,3,47.04,0.0,28.224,1532
CA-2015-131338,2,6.16,0.0,3.6959999999999997,912
CA-2015-131338,5,979.95,0.0,587.97,1026
CA-2015-131338,3,143.7,0.0,86.21999999999998,673
CA-2015-131338,3,10.65,0.0,6.39,695
CA-2015-131338,4,247.8,0.0,148.68,1802
CA-2015-141936,3,19.152,0.2,11.491200000000001,1560
CA-2015-138331,10,106.8,0.2,64.08,1800
CA-2015-127544,1,79.99,0.0,47.99399999999999,408
CA-2015-126557,9,383.607,0.3,230.16420000000002,1624
CA-2015-126557,2,148.48,0.2,89.088,767
CA-2015-126557,7,537.544,0.2,322.52639999999997,977
CA-2015-126557,2,1.928,0.8,1.1567999999999998,64
CA-2015-126557,3,6.912,0.2,4.1472,1765
CA-2015-126557,1,7.76,0.6,4.656,500
CA-2015-126557,4,659.168,0.2,395.50079999999997,1740
CA-2015-136469,4,199.836,0.3,119.9016,412
CA-2015-136469,2,716.0,0.0,429.59999999999997,974
CA-2015-136469,7,221.06,0.0,132.636,917
CA-2015-116260,4,11.12,0.0,6.672,1016
CA-2015-112711,4,307.168,0.2,184.3008,977
CA-2015-139850,4,20.736,0.2,12.4416,736
CA-2015-139850,2,43.296,0.2,25.9776,468
CA-2015-121720,5,1123.92,0.2,674.352,641
CA-2015-121720,2,249.584,0.2,149.75039999999998,867
CA-2015-121720,3,48.672,0.2,29.203199999999995,1803
CA-2015-121720,2,60.768,0.2,36.4608,367
CA-2015-121720,5,78.6,0.7,47.16,1643
CA-2015-121720,2,3.768,0.7,2.2607999999999997,1461
CA-2015-121720,2,1036.624,0.2,621.9744,1216
CA-2015-121720,4,563.808,0.2,338.28479999999996,1284
CA-2015-131779,5,29.9,0.0,17.939999999999998,1598
CA-2015-104115,2,55.984,0.2,33.5904,472
CA-2015-136105,2,24.56,0.0,14.735999999999999,526
CA-2015-164007,3,2.376,0.2,1.4256,531
CA-2015-164007,2,143.128,0.8,85.87679999999999,544
CA-2015-162201,7,173.488,0.2,104.0928,891
CA-2015-162201,4,516.96,0.2,310.176,1078
CA-2015-162201,7,173.208,0.2,103.92479999999999,1370
CA-2015-162201,2,4.448,0.2,2.6688,514
CA-2015-162201,3,9.0,0.2,5.3999999999999995,780
CA-2015-162201,10,42.24,0.2,25.344,1414
CA-2015-162201,2,18.264,0.7,10.9584,687
CA-2015-109939,2,5.248,0.2,3.1488,744
CA-2015-159380,3,12.84,0.0,7.704,1161
CA-2015-159380,6,25.68,0.0,15.408,39
CA-2015-137512,2,244.006,0.3,146.40359999999998,1172
CA-2015-137512,4,15.936,0.2,9.5616,1804
US-2015-122910,2,201.584,0.2,120.9504,932
CA-2015-136798,2,43.98,0.0,26.387999999999998,10
CA-2015-136798,3,377.97,0.0,226.782,932
CA-2015-136798,3,123.96,0.0,74.37599999999999,1084
CA-2015-130876,3,36.63,0.0,21.978,1637
CA-2015-147879,2,45.68,0.0,27.407999999999998,1805
CA-2015-162607,3,14.592,0.2,8.7552,165
CA-2015-131856,4,21.968,0.6,13.1808,649
CA-2015-131856,6,619.152,0.2,371.4912,812
